"iso3","iso2","imfn","country","income","indicator_code","year_1960","year_1961","year_1962","year_1963","year_1964","year_1965","year_1966","year_1967","year_1968","year_1969","year_1970","year_1971","year_1972","year_1973","year_1974","year_1975","year_1976","year_1977","year_1978","year_1979","year_1980","year_1981","year_1982","year_1983","year_1984","year_1985","year_1986","year_1987","year_1988","year_1989","year_1990","year_1991","year_1992","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","year_2019","year_2020","year_2021"
"LIE","LI",1004,"Liechtenstein","High income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIE","LI",1004,"Liechtenstein","High income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIE","LI",1004,"Liechtenstein","High income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIE","LI",1004,"Liechtenstein","High income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIE","LI",1004,"Liechtenstein","High income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIE","LI",1004,"Liechtenstein","High income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LKA","LK",524,"Sri Lanka","Lower middle income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LKA","LK",524,"Sri Lanka","Lower middle income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7029288,9.0068658,12.000664,13.253369,14.081822,14.886072,15.860147,17.275505,18.007969,18.323734,18.469924,18.630541,NA,NA,NA,NA,NA,NA
"LKA","LK",524,"Sri Lanka","Lower middle income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2665282,11.106978,12.507232,13.360091,15.045561,15.797038,16.489416,16.892832,17.204249,NA,NA,NA,NA,NA,NA
"LKA","LK",524,"Sri Lanka","Lower middle income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2345,75.36436,74.55558,73.33132,70.84454,70.47748,70.52132,70.60528,71.00829,73.75878,75.22116
"LKA","LK",524,"Sri Lanka","Lower middle income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.99034,11.66102,12.38837,12.79448,12.93927,12.92783,12.69872,12.72793,12.58478,12.48526,12.69244,12.48249,12.2282,12.03291,11.84354,11.75942,11.47911,11.89434,13.33432,14.05141,14.03935,14.14958,14.02003,13.91313,13.8034,13.70558,13.25506,12.91117,NA
"LKA","LK",524,"Sri Lanka","Lower middle income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9672,27.37094,31.078,-13.33381,60.54303,80.01767,57.09177,-14.18648,67.07928,-29.95129,-17.73562,16.57216,-14.84902,-10.09056,-9.657234,-10.62501,56.1027,41.82042,35.62656,48.06227,15.06939,15.85353,-13.32251,1.667358,114.265,37.76956,-22.2779,10.42753,11.87636,7.581268,-10.31496,0.4588341,-2.951008,-7.658455,-5.500886,57.13505
"LSO","LS",666,"Lesotho","Lower middle income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.05303,258.23959,340.85752,210.07866,212.07655,223.38721,283.50575,354.85418,286.48241,316.09916,326.28626,348.96922,363.51315,385.38977,413.82558,391.91212,414.78143,NA
"LSO","LS",666,"Lesotho","Lower middle income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.402337,2.3119175,1.9076067,2.054644,2.1952795,2.2533128,3.3092859,3.3600868,3.3293432,3.592844,3.5483013,3.7192424,3.8250412,3.7810798,3.7361858,3.7623898,3.788839,NA
"LSO","LS",666,"Lesotho","Lower middle income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6425707,3.507737,3.6562461,4.6624615,5.4881988,6.3714361,7.0803325,7.8656576,9.0043599,10.703681,11.162364,12.980885,14.7228,14.482249,14.380791,14.004451,13.915372,NA
"LSO","LS",666,"Lesotho","Lower middle income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LSO","LS",666,"Lesotho","Lower middle income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LSO","LS",666,"Lesotho","Lower middle income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LTU","LT",946,"Lithuania","High income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LTU","LT",946,"Lithuania","High income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.764122,25.495084,27.950229,29.932776,29.721044,29.5145,29.053515,18.996556,19.27627,18.080707,16.242136,14.550895,13.438071,13.599519,11.448437,10.079149,10.455934,11.184858
"LTU","LT",946,"Lithuania","High income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.273442,38.188381,41.870539,49.054452,54.377681,57.428591,59.508568,50.489829,51.83436,49.890091,51.200641,49.013542,48.238183,46.686154,46.926011,38.503192,37.844554,29.995755
"LTU","LT",946,"Lithuania","High income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.23191,94.3132,91.57604,90.42628,89.06519,91.92979,88.21323,87.68734,87.39261,86.83395,85.56873,88.56866,96.42379,96.59384,96.56979,NA,98.76347,98.86509,98.7858,NA,NA,NA
"LTU","LT",946,"Lithuania","High income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.90459,14.75496,15.14487,12.96524,13.36018,13.17634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LTU","LT",946,"Lithuania","High income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.93505,5.898186,57.83812,62.54852,87.07084,2.036723,25.25988,-26.61691,-44.12848,56.03599,10.92196,-9.883405,19.35847,14.08256,6.681727,7.219656,16.74267,12.33507,-0.847097,8.664534,25.09323
"LUX","LU",137,"Luxembourg","High income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LUX","LU",137,"Luxembourg","High income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.9389,105.40665,100.61823,97.545073,94.582353,90.928201,88.621481,85.951587,82.978873,81.720697,79.566331,76.839906,76.718263,71.723399,68.43757,64.483292,58.998929,NA
"LUX","LU",137,"Luxembourg","High income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.64102,106.99171,105.54541,105.94974,107.30979,107.06062,105.62722,106.0381,100.71134,97.887664,105.22593,108.33167,110.56456,115.47667,116.53941,113.85032,107.13456,NA
"LUX","LU",137,"Luxembourg","High income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.99007,50.54315,49.35589,49.27806,46.94785,47.57942,47.17912,37.94611,38.95853,41.91399,47.3175,45.85107,48.43159,49.23427,52.53125,50.51076,44.75677,45.51119,46.41004,54.06092,57.15911,57.44558
"LUX","LU",137,"Luxembourg","High income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.7287,202.3669,202.0157,187.8417,190.1581,203.213,219.0431,240.7496,278.9767,366.1222,477.2215,686.8374,935.9407,139.2422,143.1981,141.4168,160.2067,150.443,140.8894,166.284,134.5977,130.3639,133.5082,124.794,116.1508,123.7681,110.979,105.3398,97.42488,91.68404,83.84248,76.16839,70.83437,67.533,60.26722,57.20451,52.08866,47.08577,44.16961,44.93825,47.40135,48.10881,46.9534,44.41155,45.16122,46.00115,NA
"LUX","LU",137,"Luxembourg","High income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.01517,-22.26871,-22.70292,-12.96735,30.4698,29.57787,35.1705,25.03123,-24.5502,-38.02944,29.7458,-10.04266,-8.893428,5.697373,20.64727,4.379994,-5.600365,13.99184,-5.647102,-16.18268,-18.08774,42.20048
"LVA","LV",941,"Latvia","High income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943.71924,959.23665,1059.4016,1204.2822,1248.7056,1278.7728,1387.5066,1274.861,1326.9457,1373.7525,1348.9253,1326.7601,1262.3514,1395.5888,1343.9257,1252.1026,1265.4699,1282.1015
"LVA","LV",941,"Latvia","High income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.587655,31.882363,33.412261,37.361227,36.61224,35.351903,34.183747,32.757781,24.619884,21.573468,20.369632,18.046102,17.096826,16.466246,14.701268,9.7395239,7.052164,6.6352809
"LVA","LV",941,"Latvia","High income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.609238,45.912697,50.171093,60.784861,68.093422,71.681279,75.526102,68.287809,72.884039,68.441971,62.816178,63.01246,61.283695,61.961874,61.337642,58.249845,57.424764,57.867306
"LVA","LV",941,"Latvia","High income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.74767,73.88827,72.2197,72.37295,70.17107,76.05661,78.32565,74.67797,76.66827,74.52435,67.10493,68.57052,70.45997,71.92805,70.68541,95.59653,80.63482,78.65348,81.07156,87.74268,89.65299,89.91766
"LVA","LV",941,"Latvia","High income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.840892,13.83676,20.55202,27.80061,27.6095,26.60979,26.95568,26.83782,24.47601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LVA","LV",941,"Latvia","High income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.52374,13.14255,22.46593,35.96173,50.35738,21.25722,11.91533,-30.76966,-45.52254,39.0426,12.72901,-5.724844,12.61302,0.8477456,9.479052,37.38269,37.65271,11.49386,0.9207196,3.892245,14.86969
"MAC","MO",546,"Macao SAR, China","High income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAC","MO",546,"Macao SAR, China","High income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.472748,34.190423,35.86507,35.870596,36.159826,36.229418,36.078502,36.624167,36.303751,36.81171,37.56494,37.82292,37.481892,38.896308,39.421404,40.133731,39.918509,39.493979
"MAC","MO",546,"Macao SAR, China","High income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.430655,54.654764,65.231101,87.114304,113.67745,131.08462,139.40391,153.3637,175.63714,213.94333,219.58063,246.89434,282.42605,313.20789,324.17229,322.70425,321.32601,316.30763
"MAC","MO",546,"Macao SAR, China","High income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,NA,NA,NA,100,97.64842,97.30154,97.27605,97.62686,97.82555,98.03336,99.71633,92.45721,87.99539,87.70803,89.41071,89.05711,90.94905,92.21217
"MAC","MO",546,"Macao SAR, China","High income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAC","MO",546,"Macao SAR, China","High income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAR","MA",686,"Morocco","Lower middle income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAR","MA",686,"Morocco","Lower middle income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9025794,10.61671,11.493335,12.63113,14.148587,19.557461,20.786233,21.811065,22.855278,23.592718,24.06168,24.583764,24.795128,24.847678,24.886683,24.640042,24.172834,22.145388
"MAR","MA",686,"Morocco","Lower middle income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3423193,14.855807,12.853162,14.271715,16.269081,18.2372,19.657392,21.352063,22.897092,24.263855,25.278145,26.064858,26.837126,27.206929,27.792099,28.582148,28.61229,28.920129
"MAR","MA",686,"Morocco","Lower middle income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.59807,84.97729,85.47386,85.63599,85.45,82.51962,81.95455,87.31019,86.25771,93.37768,91.22218,87.89991,81.56171,82.19787,90.21217,84.90846,81.01346,81.22005,81.29821,81.26392,81.7747,84.28286
"MAR","MA",686,"Morocco","Lower middle income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.293998,2.106493,1.629977,1.716364,1.765475,1.88542,1.8977,1.840682,1.888326,1.86727,1.745969,1.759909,1.773075,2.045143,2.342471,2.441592,2.380275,2.25703,2.287851,2.286271,2.224483,2.164226,2.134804,2.106685,2.051642,2.081651,2.028967,2.031939,NA
"MAR","MA",686,"Morocco","Lower middle income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.60242,17.02863,57.18147,26.6875,-0.5152663,-11.54104,-14.16376,-17.15932,11.08714,26.21806,5.531793,51.48693,41.38462,12.51166,-19.61317,9.423926,-0.0863784,-13.99263,-11.85046,7.681304,3.032845,2.078624,21.20487,-0.2782295,-5.54207,-8.246683,15.18102
"MCO","MC",1006,"Monaco","High income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO","MC",1006,"Monaco","High income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO","MC",1006,"Monaco","High income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO","MC",1006,"Monaco","High income","oi06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO","MC",1006,"Monaco","High income","om01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCO","MC",1006,"Monaco","High income","om02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDA","MD",921,"Moldova","Upper middle income","ai01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.08061,1049.1454,1120.8431,1260.7593,1362.5046,1409.4481,1501.4559,1446.4661,1529.2139,1659.9905,1541.9605,936.72261,1058.8634,1162.1449,1251.8198,1347.1402,1379.5009,NA
"MDA","MD",921,"Moldova","Upper middle income","ai02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.10758,40.113133,41.496602,44.675897,49.600589,48.689249,49.186353,52.739665,53.204742,54.044316,56.225451,34.563617,34.536313,34.707237,35.327331,32.409716,30.519208,NA
"MDA","MD",921,"Moldova","Upper middle income","ai25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6411149,13.172745,15.820315,19.219065,24.421985,29.020637,32.065316,35.535594,38.497401,41.812577,44.996995,40.76412,44.325133,47.382923,49.940997,50.757365,50.865347,NA
